user_id,review,score
이한나(0104****),"몇번이나 운건지 모르겠다. 영화를 보면서 그렇게 우는 편이 아닌데 솔직히 영화속 조연들, 주연들의 양심이 현재의 사람들과 확연히 달라서 더욱 슬펐던 것 같다. 결국에는 잭은 죽었지만 더슨이라는 성을 쓰고있다는게 아련...",10
누(hyun****),시험기간인데...ㅠ시험공부할시간이줄어도안아까운영화ㅠㅠ,10
oooo****,볼때마다 펑펑 움 ㅠㅠㅠ,10
Jiyoung Lee(fire****),"내년이면 국내 개봉일 기준 20주년..정말 다음 장면, 대사 다 외울 정도로 본 영화인데 10년 전에봐도, 약 20년 후인 지금 봐도 어색한 것 없이 너무 아름답고 감동적. 당시 영화관에서 못 본 것이 한.. 제발 ...",10
aaaa(kare****),오늘 다시 보면서 느낀건 로즈은 왜 혼자 나무판자에 있었던걸까이다....잭이 너무나 안타까웠다. 그또한 인간의 본성이었으리라.... ㅜㅜ잭 ㅠㅠ,10
농사꾼(tlsr****),왜 명작들은예전에만 나오는걸까..,10
세봄(sind****),마지막 연출이 기억에 남는다. 그 배에서 살아남지 못한 사람들이 여주를 축복해주는 장면. 그건 정말 잊지 못 할 것이다.,10
위너(mc98****),저당시 레오나르도 디카프리오의 외모는  전세계 탑으로 뉴스에 나올정도였는데...시간이 가면 갈수록 연기도 잘함...같은 남자지만 헐리우드 배우중에 정말 좋아함.모 타이타닉 평점은 굳이 말 안해도...20세기 최고 명...,10
AD(rkep****),평점 올리자. 부당한 평점 테러가 있었다고 한다.,10
마미(skeo****),좋음,10
kimse(kims****),형용할수가 없게 이시대 최고의 영화...운명같은 사랑은 믿지않았는데...없을거라생각했는데...운명같은사랑을 믿게한 영화...이걸 볼수있게 이시대에 태어난게 감사할따름..,10
phw3****,일베충들아 평점내리지마 하여간 호구들,10
푸웃사과(imhm****),미친영화죠.,10
지선공주(js99****),내 인생의 전부는 타이타닉이다 난 아직 열여섯 살밖에 안된 아이 이지만 이 영화를 보고 심장이 느려진 적이 없었다 항상 타이타닉을생각하면 가슴이 뛰고 설레고 그 장면 속에 들어가고 싶은 충동을 느낀다 그리고 난 이것...,10
hama****,로즈.. 구명보트 타고 내려가다 중간에 뛰어내려서 잭한테 달려갈때 엄청 울었다. 사진 한 장없이 평생토록 기억속에만 존재하는 사람을 얼마나 그리워하고 사랑했을까 .. 몇번을 봐도 가슴이 아리는 영화다,10
까메옹(kmh0****),ebs는 다른 곳과는 다르게 예전 명작들을 많이 틀어줘서 참 좋네요... 오래간만에 보는 타이타닉 오늘 하루 제 가슴속을 아련하게 만들어주네요ㅠ,10
kwjk****,옛날영화지만 지금개봉해도 손색이없다 예전에도봤지만 오늘 다시보니 말그대로 명작이다,10
tkdg****,중딩때 배가 침몰하네 별 감흥이 없었다 다시 본 오늘 웬지 겁네 슬펐다  실제 1500명 가까이 죽은 실존하는 이 사건이 모티브라는걸 느끼며  그리고 매번 봐도 노래가 제일 갑이다,10
하루살이(j220****),정말 잘 만든 영화. 그리고 타이타닉이 극장에 상영되던 그 시절 생각들로 가슴 먹먹해지는 영화에요,10
suam****,영화같다는 말은 타이타닉에서 나왔을지도,10
뽕똥아(heeh****),배 침몰할때 방에 물이 차오르는데 노부부가 탈출시도도 하지 않은채 침대 위에서 손을 꼭잡고 할아버지가 할머니의 볼에 입을 맞추며 안심시켜주던 장면이 제일 슬펐다..진짜 사랑을 보는 느낌,10
mylove(mylo****),초등학생때 타이타닉 비디오 빌려와서 아부지랑 같이 봤던 어린시절이 생각나네요....다른부분도 다 감동이지만 마지막 순간까지 음악을 연주하던 연주자들이 감명깊었습니다.,10
don0****,10점이 아니라 100점을 주고싶다,10
이재훈(dr44****),수작중에 수작 최고에요,10
리(sore****),와.......대단하다......세기의 명작,10
오야(spdl****),뭐야 타이타닉 왜 갑자기 순위에서 떨어졌나했는데 평점테러있었나내 삶에 다시 없을 영화,10
ㅡ3ㅡ(owo4****),네이버야 10점만점말고 백만점만점줘라 이영화개대박,10
Bless you j(yyj9****),귀찮아서 평점 등록같은거 잘 안하는데 진짜 내가 이영화를 왜 이제본걸까 싶다 휴지말고 수건 챙기고 봐야 할 영화,10
frin****,이영화를보면 자꾸 눈물이 난다. 이유는... 20년이 지나도 최고우 영화.,10
7826****,역대 지구 역사상 최고의 영화...,10
전재범(sesi****),미친 영화..  괜히 역대 전세계 흥행 2위가 아님 ㄷㄷㄷ,10
음꽃이(crik****),"이 영화는 볼 때마다 눈물짓게 한다. 전엔 여주인공이 디카프리오와 잘 안 어울린다고 생각했는데, 다시 보니 발랄하고 통통 튀는 매력을 나타내는 데 딱이다. 고혹적이고. 어린 남녀의 철없는 불 같은 사랑인데 왜 나이 ...",10
