user_id,review,score
시큰둥(rimb****),뻔한 결말이지만 쿨하게 그리고 기분좋게 볼 수 있는 영화,9
hydr****,엔딩크레딧이 백미구만,7
달하늘(antw****),"잘봤어요~ 광고만큼 자극적인 내용도 아니고, 기대이상인..^^ 여주 밀라 쿠니스가 매력적이고, 재미를 넘어선 감동도 살아있네요 추천~^^",8
gik0****,로맨틱 코미디 같은 영화가 보고싶은 밤에 딱인 영화다 굿굿,8
Seoyeon kim(stan****),제가 좋아하는 로맨틱 코미디.  보면 기분 좋아지는 영화^^,10
coal****,"전형적인 헐리웃 멜로 영화, 꽤 볼만하고 남주 여주 둘다 매력적임",7
yuho****,가볍고 뒤끝없는 깔끔한 한편!! 당신이 영화평론가가 아니라면 추천합니다 ㅋㅋ,10
yogu****,재밌음ㅋㅋ,10
jttu****,뻔합니다너무뻔해 그래도주인공들땜에평점이거라도줌,3
seas****,달달해요♥♥♥,10
어릿광대(yclo****),그저 밀라쿠니의 매력에서 헤어나오질 못하겠다라는 말밖에 할수가 없군,9
바르바랑(gusw****),둘다 매력쩔.!!!!!!!!!!!!!!!!!!!!!!!!재밌다!,10
겟백(thfk****),초반의 둘의 폭풍수다와 재미를 후반에서의 진지함을 겻들인 로멘틱 코메디,7
jnsb****,밀라 쿠니스 매력쩔고 진짜 웃김 ㅋㅋ 완전 코믹영화 ㅋㅋㅋ강추,10
jeey****,좋아하는 영화!ㅋㅋ 몇번 보고 또 봐도 재밌어요 ㅋㅋㅋㅋ,10
blai****,재밌다 ㅋ웃긴장면들도 많고 밀라 쿠니스 매력있는듯.,8
CHINCHIN(ohla****),전혀 지루하지 않았어요,10
jang****,유쾌한 로맨틱 코미디,9
dlgo****,밀라쿠니스 매력,8
윤윤윤윤(chau****),몰입도안되고흥미도안느껴진다,3
정영진(jyj4****),세계어느곳에서도 남녀간에 친구가 될 수 없음을 확인시켜줌,7
임나(akdl****),로맨스 코미디 재밌는 영화.,7
hjmi****,유쾌한 영화. 간만에 재미있는 로맨틱 코미디를 보게 되서 좋았다.,8
버나드7(rule****),처음 5분만 보면 결론이 나오는 영화죠. 등장인물이 하는 농담들이 재미있어서 평점  정말 후하게 줍니다,8
eowj****,남자와 여자는 친구 사이가 될 수 없다? 왜?,7
kyh_****,팀버레이크 영화는 늘 트렌디 해보인다는거,8
sala****,재밌네 왜,9
ykm3****,전형적인 3류 할리우드 영화.. 그마나 배우들 땜시..,2
fedo****,유쾌하고 센스있다,9
gust****,그냥 그래요,7
dpfl****,알고 속아주는 유쾌한 로맨틱 코메디 ㅋㅋ,8
mvli****,기똥차게 쿨한 커플의 쿨한 러브스토리. 과감한 설정과 너무나 웃긴 캐릭터와 대사들.,7
nabi****,유쾌하게 보았습니다~ ㅋㅋㅋㅋㅋ,9
dpsk****,기차 안에서 시간 가는 줄 모르고 봤어요^^,10
fait****,유쾌한 영화 밀라의 새로운 면을 본,8
yhjz****,후반의 진부함 전반의 상큼함ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그냥 보기 좋은영화,10
jhzm****,"그다지 공감가지 않는 내용, 밀라 쿠니스는 꽤 매력적이었다.",6
hate****,난 괜찮고 재밌었음,8
sohy****,굿,10
cmte****,괜찮은영화,8
fann****,[6점] 이런 친구가 나쁘지않아,6
ssec****,"보기전부터 내용이 훤히 예상되는 영화지만, 그래도 유쾌한 영화!!",8
lxlo****,오우ㅜㅜ뽀풍설렘,10
khn9****,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ재밋다. 가볍게 보기에짱ㅋㅋㅋ,8
nice****,상큼하게 재밌었는데.. 후반에는 진부한 전개로 마무리가 아쉬움..,7
ryua****,긴말이 필요없음. 재미있음.,10
nabi****,저스틴 팀버레이크는 역시 멋지네...영화는 걍 볼만한 수준..,8
leea****,진짜재밌음 ㅠㅠㅠ 밀라쿠니스 짱 예뻐요. 왤케 연기들을 잘하는지 ㅠ,10
