user_id,review,score
양아치(gong****),지금 교제하고 있는 상대방이 아름다운 사랑찾아 간다면서 다른사람한테 떠나가봐야 이 영화가 얼마나 편협한 쓰레기영화였는지 알게될 듯. 상대가 상처를 받건 말건 사랑이란 말로 모든걸 정당화 시키려는 쓰레기들,1
kkii****,생각이나서 다시한번봤는데도감동이네요 집고치고 사는게 인상깊음,10
2003****,굳..내 밑에 있는 새끼가 안슬프다길래 반신반의 하면서 봤는데 진심 명작이다 감동과 아름다움 슬픔 교훈이 담겨있다 흔한 로맨스 영화가 아니다 보면앎,10
over****,걍 첫장면만봐도 결말까지 다예상됨 엘리 발정나서 이놈저놈 다건들고 다니고. 이딴걸 왜 재개봉하는지,1
장예림(re96****),엇갈리는 상황속에서도 계속 생각나는사람... 한번사는인생 이렇게 사랑해봐야하지 않나 라고 가르쳐주는것같은 영화다.. 앨리엄마의 눈물의 고백장면도 마음에 와닿았다. 제일 여운깊은 마지막장면은 뭐.. 짧게 말하기 힘들다...,10
늴릴리(pand****),앨리의 약혼남과 노아의 섹스파트너만 없었다면 정말 이보다 아름다운 사랑은 없을 '뻔'했다,10
운똥(dnst****),내가 하면 로맨스 남이 하면 불륜을 잘 미화한 영화.. 영화는 잘 만들었다.,7
채리(repl****),새벽에 혼자 보면서 영화보다 이렇게 오열한적 처음,10
달오름(dalo****),약혼남이나 미망인이 안타깝지만 주인공들이.. 결말처럼 한때의 불장난이 아니였다는거에 이해해주고 만족할수 있는 듯. 하지만 영화 평점대비 감정선이 확 와닿는 영화는 아니였네요,7
켠이(maru****),여주인공이 정말 매력적인 영화지만 꼭 바람을 미화시켜야하는걸까...아니고서도 충분히 아름다울 수 있었는데 아쉽다. 난 왜 이 영화가 별로지 내가 특이한 정서를 가졌나 불안해할 필요없다. 그런 사람 또 있으니까,2
DN(cgc0****),한여자의 이기심과 자기 합리화 두 남자의 인생을 망칠 수 있다는 명작.영화자체는 재밌고 볼만하다고 할 수 있겠지만 아무리 봐도 여자가 XXX임.그냥 존나게 이기적이고 지기분따라 행동ㅎ고 뒷책임은 다 떠맡기려하고 지려...,1
양햄기영(p_so****),기대했는데.. 뻔한 스토리에 약간 현실적이지도 않은 느낌. 7년이나 지났고 잠깐 여름되기전 한철 사랑한 사람을 현재의 약혼자를 버리면서까지 다시 사랑할수 있을지,1
fpzn****,천방지축 불륜 미화 스토리,1
금전수(you8****),이 영화에 공감하는 사람들에게 '45년 후' 라는 영화 보고도 공감할 수 있는지 묻고싶다. 본인 감정에만 충실하는게 상대에겐 엄청난 상처가 될 수 있다는 것은 모르는가,1
고맙군(skal****),이거 보면서 앨리가 제 정신인가 싶더라,1
anth****,"웬만한 영화, 독립영화도 잘참고 보는 편인데 이건 못보겠네요. 멜로영화 좋아하는데도 말이죠. 초반 놀이동산 관람차에 매달린 남주보고 경악하고 데이트폭력의 전형이구나 불쾌해져서 대사가 들어오지도 않았어요. 저랑은 안맞...",1
바르다양(popp****),여잔데 이영화보면서 앨리가 참 노답이라생각했다. 정신차려 그거 바람이야 ㅋ 관계정리 똑바로하고살아라제발,1
광사(dohw****),"관람객


														
															
															
																랩탑 노트북인줄만알고 있었는데, 감명깊게 봤습니다. 재미와 감동이 있습니다.불륜이니어쩌고하는분들이 있는데 영화있는그대로 봐주시길 바랍니다.",10
용이(egga****),"관람객


														
															
															
																소개 받은 여자와 두번째 만남때 보게되었습니다 중학생때 한번 보고 두번째로 봤는데 역시 최고 그리고 저는 여자친구가 생겼습니다",10
창(donn****),약혼남 입장에서 보면 쓰레기 영화,1
4dar****,앨리 나쁜년 OO 어디 발정난,1
짱짱맨(tlsw****),첫사랑에 미쳐서 약혼한 남자를 버려? 불륜영화지 이게 뭐냐,1
skflditkfkdgo(wjdg****),보는내내 어이없었다ㅋ볼륜미화,1
